Summoner Name,Rank,W/L,Date,Duration (min),K,D,A,KDA,CS
Carillon,GrandMaster,Victory,2020-09-22,32,3,5,18,4.2,24
Carillon,GrandMaster,Defeat,2020-09-22,11,1,2,2,1.5,20
Carillon,GrandMaster,Victory,2020-09-21,27,8,7,14,3.14,18
Carillon,GrandMaster,Defeat,2020-09-21,15,0,5,0,0.0,81
Carillon,GrandMaster,Defeat,2020-09-21,35,1,7,5,0.86,56
Carillon,GrandMaster,Victory,2020-09-19,24,1,4,19,5.0,15
Carillon,GrandMaster,Victory,2020-09-16,27,2,5,21,4.6,19
Carillon,GrandMaster,Victory,2020-09-16,33,8,6,21,4.83,175
Carillon,GrandMaster,Defeat,2020-09-16,21,1,4,8,2.25,23
Carillon,GrandMaster,Defeat,2020-09-16,16,0,5,1,0.2,54
Carillon,GrandMaster,Defeat,2020-09-13,30,2,7,9,1.57,35
Carillon,GrandMaster,Defeat,2020-09-13,42,3,4,14,4.25,45
Carillon,GrandMaster,Victory,2020-09-13,18,1,0,13,14.0,9
Carillon,GrandMaster,Victory,2020-09-13,28,1,6,22,3.83,13
Carillon,GrandMaster,Victory,2020-09-13,24,5,5,16,4.2,20
Carillon,GrandMaster,Defeat,2020-09-13,32,2,12,14,1.33,40
Carillon,GrandMaster,Victory,2020-09-13,22,3,2,12,7.5,23
Carillon,GrandMaster,Defeat,2020-09-13,29,1,9,17,2.0,31
Carillon,GrandMaster,Victory,2020-09-13,31,6,5,11,3.4,43
Carillon,GrandMaster,Defeat,2020-09-11,29,1,9,10,1.22,17
Carillon,GrandMaster,Victory,2020-09-11,18,1,1,16,17.0,11
Carillon,GrandMaster,Defeat,2020-09-11,36,1,8,10,1.38,43
Carillon,GrandMaster,Victory,2020-09-09,24,1,5,15,3.2,18
Carillon,GrandMaster,Victory,2020-09-06,19,7,2,14,10.5,27
Carillon,GrandMaster,Victory,2020-09-06,35,3,11,12,1.36,44
Carillon,GrandMaster,Defeat,2020-09-06,27,4,7,13,2.43,11
Carillon,GrandMaster,Defeat,2020-08-30,28,0,3,6,2.0,20
Carillon,GrandMaster,Defeat,2020-08-30,24,1,10,7,0.8,23
Carillon,GrandMaster,Victory,2020-08-30,30,5,7,28,4.71,46
Carillon,GrandMaster,Victory,2020-08-30,43,3,6,23,4.33,37
Carillon,GrandMaster,Defeat,2020-08-30,23,1,4,4,1.25,33
Carillon,GrandMaster,Defeat,2020-08-23,38,0,5,12,2.4,42
Carillon,GrandMaster,Victory,2020-08-23,23,6,3,18,8.0,16
Carillon,GrandMaster,Victory,2020-08-23,36,2,5,24,5.2,167
Carillon,GrandMaster,Victory,2020-08-23,31,1,4,15,4.0,15
Carillon,GrandMaster,Victory,2020-08-23,32,8,5,13,4.2,187
Carillon,GrandMaster,Defeat,2020-08-23,28,3,8,1,0.5,136
Carillon,GrandMaster,Defeat,2020-08-22,35,0,9,20,2.22,24
Carillon,GrandMaster,Defeat,2020-08-17,20,1,8,2,0.38,18
Carillon,GrandMaster,Defeat,2020-08-17,36,2,5,8,2.0,26
Carillon,GrandMaster,Defeat,2020-08-16,23,1,6,7,1.33,26
Carillon,GrandMaster,Victory,2020-08-16,16,1,0,8,9.0,6
Carillon,GrandMaster,Victory,2020-08-16,33,6,5,34,8.0,36
Carillon,GrandMaster,Victory,2020-08-16,26,1,1,12,13.0,47
Carillon,GrandMaster,Victory,2020-08-16,23,2,2,10,6.0,31
Carillon,GrandMaster,Victory,2020-08-16,27,3,6,15,3.0,19
Carillon,GrandMaster,Defeat,2020-08-16,25,3,10,16,1.9,14
Carillon,GrandMaster,Victory,2020-08-16,21,2,3,15,5.67,21
Carillon,GrandMaster,Victory,2020-08-16,29,4,6,13,2.83,12
Carillon,GrandMaster,Defeat,2020-08-16,27,2,3,5,2.33,20
Carillon,GrandMaster,Defeat,2020-08-16,18,3,8,2,0.62,9
Carillon,GrandMaster,Victory,2020-08-15,28,1,3,18,6.33,23
Carillon,GrandMaster,Victory,2020-08-15,45,1,9,35,4.0,34
Carillon,GrandMaster,Victory,2020-08-15,26,1,4,12,3.25,13
Carillon,GrandMaster,Defeat,2020-08-13,24,0,6,3,0.5,16
Carillon,GrandMaster,Victory,2020-08-10,27,4,5,16,4.0,22
Carillon,GrandMaster,Victory,2020-08-10,31,2,7,19,3.0,19
