Summoner Name,W/L,Date,Duration (min),K,D,A,KDA,CS
El Brayayin,Victory,2020-11-18,33,23,6,9,5.33,178
El Brayayin,Victory,2020-11-18,33,17,10,14,3.1,174
El Brayayin,Defeat,2020-11-17,30,10,10,12,2.2,142
El Brayayin,Victory,2020-11-17,23,10,7,5,2.14,158
El Brayayin,Victory,2020-11-17,15,9,3,1,3.33,133
El Brayayin,Victory,2020-11-16,26,18,7,5,3.29,226
El Brayayin,Victory,2020-11-16,15,2,0,1,3.0,145
El Brayayin,Victory,2020-11-16,33,6,9,6,1.33,155
El Brayayin,Defeat,2020-11-16,34,24,9,9,3.67,216
El Brayayin,Defeat,2020-11-14,44,17,5,14,6.2,320
El Brayayin,Defeat,2020-11-14,24,3,5,4,1.4,187
El Brayayin,Victory,2020-11-14,21,6,7,5,1.57,143
El Brayayin,Victory,2020-11-14,23,17,3,10,9.0,167
El Brayayin,Victory,2020-11-13,22,12,2,8,10.0,181
El Brayayin,Defeat,2020-11-13,27,4,10,7,1.1,167
El Brayayin,Defeat,2020-11-13,38,19,10,8,2.7,306
El Brayayin,Defeat,2020-11-13,27,8,3,5,4.33,237
El Brayayin,Victory,2020-11-12,30,15,6,13,4.67,179
El Brayayin,Victory,2020-11-12,31,6,7,5,1.57,199
El Brayayin,Victory,2020-11-12,24,9,2,15,12.0,177
El Brayayin,Victory,2020-11-12,27,3,5,10,2.6,196
El Brayayin,Defeat,2020-11-12,16,2,5,0,0.4,78
El Brayayin,Victory,2020-11-12,21,13,1,8,21.0,225
El Brayayin,Victory,2020-11-11,34,19,11,15,3.09,202
El Brayayin,Victory,2020-11-11,26,8,5,5,2.6,197
El Brayayin,Defeat,2020-11-11,30,9,4,10,4.75,211
El Brayayin,Defeat,2020-11-10,32,16,9,12,3.11,202
El Brayayin,Victory,2020-11-10,30,22,4,13,8.75,257
El Brayayin,Victory,2020-11-10,20,5,2,7,6.0,171
El Brayayin,Defeat,2020-11-10,27,11,6,1,2.0,193
El Brayayin,Victory,2020-11-05,31,2,11,20,2.0,11
El Brayayin,Defeat,2020-11-04,38,9,11,20,2.64,267
El Brayayin,Victory,2020-11-04,45,19,11,20,3.55,345
El Brayayin,Defeat,2020-11-04,33,8,9,7,1.67,260
El Brayayin,Defeat,2020-11-01,40,4,11,9,1.18,332
El Brayayin,Victory,2020-10-30,24,7,3,14,7.0,173
El Brayayin,Victory,2020-10-30,20,1,2,1,1.0,155
El Brayayin,Victory,2020-10-30,24,5,2,10,7.5,216
El Brayayin,Defeat,2020-10-30,31,5,5,6,2.2,262
El Brayayin,Victory,2020-10-30,22,5,4,7,3.0,180
El Brayayin,Victory,2020-10-30,36,8,7,4,1.71,294
El Brayayin,Victory,2020-10-30,15,5,0,1,6.0,137
El Brayayin,Defeat,2020-10-29,46,18,8,10,3.5,302
El Brayayin,Victory,2020-10-29,21,10,3,5,5.0,163
El Brayayin,Victory,2020-10-28,37,8,9,6,1.56,281
El Brayayin,Victory,2020-10-28,30,3,6,7,1.67,201
El Brayayin,Defeat,2020-10-25,21,2,2,2,2.0,97
El Brayayin,Victory,2020-10-25,24,10,8,6,2.0,165
El Brayayin,Victory,2020-10-25,19,14,3,7,7.0,156
El Brayayin,Victory,2020-10-25,33,25,4,4,7.25,314
El Brayayin,Victory,2020-10-25,36,11,7,12,3.29,274
El Brayayin,Victory,2020-10-23,27,6,5,17,4.6,170
El Brayayin,Victory,2020-10-23,22,19,3,8,9.0,203
El Brayayin,Victory,2020-10-22,38,6,5,9,3.0,323
El Brayayin,Victory,2020-10-22,33,12,6,10,3.67,216
El Brayayin,Victory,2020-10-20,40,11,7,14,3.57,332
El Brayayin,Victory,2020-10-20,31,12,6,8,3.33,246
El Brayayin,Victory,2020-10-20,20,10,1,10,20.0,200
El Brayayin,Victory,2020-10-20,33,4,7,10,2.0,284
El Brayayin,Victory,2020-10-19,20,8,1,2,10.0,196
El Brayayin,Victory,2020-10-19,26,9,4,5,3.5,219
El Brayayin,Victory,2020-10-17,26,6,7,6,1.71,201
El Brayayin,Victory,2020-10-16,22,14,1,5,19.0,174
El Brayayin,Victory,2020-10-16,37,14,6,13,4.5,282
El Brayayin,Defeat,2020-10-15,41,26,6,11,6.17,345
El Brayayin,Victory,2020-10-15,28,4,5,11,3.0,186
El Brayayin,Victory,2020-10-11,29,12,3,4,5.33,238
El Brayayin,Victory,2020-10-11,30,14,4,6,5.0,237
El Brayayin,Victory,2020-10-08,35,8,6,10,3.0,288
El Brayayin,Victory,2020-10-06,26,4,3,10,4.67,155
El Brayayin,Victory,2020-10-06,32,9,4,20,7.25,241
El Brayayin,Victory,2020-10-01,32,15,6,9,4.0,263
El Brayayin,Victory,2020-09-30,27,13,7,9,3.14,206
El Brayayin,Victory,2020-09-30,30,12,4,9,5.25,253
El Brayayin,Defeat,2020-09-30,25,3,8,2,0.62,137
El Brayayin,Defeat,2020-09-23,23,2,8,8,1.25,184
El Brayayin,Defeat,2020-09-23,26,8,8,0,1.0,165
El Brayayin,Defeat,2020-09-23,22,6,5,5,2.2,126
El Brayayin,Defeat,2020-09-21,23,4,6,15,3.17,27
El Brayayin,Victory,2020-09-20,27,6,5,5,2.2,277
El Brayayin,Victory,2020-09-16,21,6,4,15,5.25,166
El Brayayin,Defeat,2020-09-13,18,0,6,3,0.5,97
El Brayayin,Victory,2020-09-09,39,26,4,15,10.25,268
El Brayayin,Defeat,2020-09-01,21,4,8,5,1.12,154
El Brayayin,Victory,2020-08-25,17,2,5,6,1.6,105
El Brayayin,Defeat,2020-08-25,25,6,4,3,2.25,228
El Brayayin,Victory,2020-08-18,23,16,3,9,8.33,183
Eipa,Defeat,2020-11-07,37,3,5,13,3.2,162
Eipa,Victory,2020-11-07,20,5,1,4,9.0,106
Eipa,Defeat,2020-10-26,33,7,8,11,2.25,218
Eipa,Defeat,2020-09-26,38,4,6,24,4.67,41
Eipa,Victory,2020-09-26,26,4,1,17,21.0,30
Eipa,Defeat,2020-09-26,33,5,5,23,5.6,42
Eipa,Victory,2020-09-26,49,6,8,35,5.12,42
Eipa,Victory,2020-09-21,20,2,2,15,8.5,2
Eipa,Defeat,2020-09-21,25,0,5,18,3.6,26
Eipa,Victory,2020-09-19,21,10,2,7,8.5,134
Eipa,Victory,2020-09-19,33,8,4,14,5.5,216
Eipa,Victory,2020-09-19,37,25,3,5,10.0,231
Eipa,Defeat,2020-09-19,23,3,2,0,1.5,142
Eipa,Victory,2020-09-14,35,14,4,7,5.25,190
Eipa,Victory,2020-09-14,22,4,2,4,4.0,104
Eipa,Victory,2020-09-02,31,7,5,2,1.8,162
Eipa,Defeat,2020-08-30,32,0,13,17,1.31,126
Eipa,Defeat,2020-08-29,22,0,5,4,0.8,112
Eipa,Defeat,2020-08-28,45,5,8,36,5.12,40
Eipa,Defeat,2020-08-28,25,7,1,5,12.0,169
Eipa,Defeat,2020-08-28,34,2,9,6,0.89,137
Eipa,Victory,2020-08-28,28,7,3,7,4.67,180
Eipa,Victory,2020-08-28,24,11,4,6,4.25,152
Eipa,Defeat,2020-08-27,21,2,5,2,0.8,147
Eipa,Defeat,2020-08-15,21,1,7,3,0.57,114
Eipa,Defeat,2020-08-14,19,3,6,2,0.83,94
Eipa,Defeat,2020-08-14,28,0,11,7,0.64,31
Eipa,Defeat,2020-08-08,18,2,5,3,1.0,2
Eipa,Defeat,2020-07-08,35,7,8,15,2.75,115
Eipa,Defeat,2020-07-07,24,3,4,10,3.25,28
Eipa,Victory,2020-07-07,31,3,7,11,2.0,118
Eipa,Defeat,2020-07-07,24,4,6,1,0.83,122
Eipa,Victory,2020-07-07,33,13,7,15,4.0,145
Eipa,Defeat,2020-07-07,26,2,5,8,2.0,7
Eipa,Victory,2020-07-06,39,5,10,10,1.5,44
Eipa,Victory,2020-07-06,19,0,1,3,3.0,113
Eipa,Victory,2020-07-05,24,3,3,6,3.0,14
Eipa,Victory,2020-07-05,34,8,9,22,3.33,16
Eipa,Victory,2020-07-05,26,2,5,16,3.6,25
Eipa,Defeat,2020-06-29,33,3,9,11,1.56,71
Eipa,Defeat,2020-06-25,29,7,7,17,3.43,107
Eipa,Defeat,2020-06-24,37,11,13,12,1.77,34
Eipa,Defeat,2020-06-23,25,11,4,4,3.75,67
Eipa,Victory,2020-06-23,40,27,7,9,5.14,159
Eipa,Victory,2020-06-22,23,6,0,4,10.0,132
Eipa,Victory,2020-06-22,23,5,0,8,13.0,99
Eipa,Defeat,2020-06-22,33,2,8,11,1.62,113
Eipa,Victory,2020-06-22,26,7,5,17,4.8,25
Eipa,Defeat,2020-06-22,22,1,3,6,2.33,16
Eipa,Defeat,2020-06-22,38,13,5,18,6.2,176
Eipa,Defeat,2020-06-21,31,7,11,14,1.91,19
Eipa,Victory,2020-06-21,40,13,4,16,7.25,186
Eipa,Defeat,2020-06-20,29,2,3,4,2.0,121
Eipa,Defeat,2020-06-20,47,22,5,24,9.2,180
Eipa,Victory,2020-06-20,34,12,5,18,6.0,135
Eipa,Victory,2020-06-20,28,11,1,9,20.0,118
Eipa,Victory,2020-06-20,34,6,7,10,2.29,40
Eipa,Victory,2020-06-19,31,15,5,12,5.4,113
Eipa,Victory,2020-06-19,39,6,10,29,3.5,168
Eipa,Victory,2020-06-19,32,8,2,19,13.5,106
Eipa,Victory,2020-06-19,27,7,1,10,17.0,116
Eipa,Victory,2020-06-19,45,8,11,15,2.09,198
Eipa,Victory,2020-06-18,36,11,2,19,15.0,151
Eipa,Defeat,2020-06-18,32,6,4,9,3.75,108
Eipa,Victory,2020-06-18,25,12,0,15,27.0,110
Eipa,Victory,2020-06-18,22,7,4,10,4.25,102
Eipa,Victory,2020-06-18,27,10,3,8,6.0,116
Eipa,Victory,2020-06-18,41,16,7,15,4.43,147
Eipa,Victory,2020-06-17,24,2,3,9,3.67,26
Eipa,Defeat,2020-06-17,23,3,10,3,0.6,49
Eipa,Defeat,2020-06-17,20,7,8,1,1.0,82
Eipa,Victory,2020-05-02,30,19,1,6,25.0,102
Eipa,Defeat,2020-03-16,38,7,11,10,1.55,245
Eipa,Defeat,2020-03-16,27,5,8,1,0.75,160
Eipa,Defeat,2020-03-16,18,6,6,2,1.33,93
Eipa,Defeat,2020-01-08,40,5,10,5,1.0,133
Eipa,Defeat,2019-12-26,39,19,18,7,1.44,175
Eipa,Defeat,2019-12-24,19,6,11,0,0.55,30
Eipa,Defeat,2019-12-19,31,3,6,6,1.5,172
Eipa,Victory,2019-12-18,22,4,2,3,3.5,175
Eipa,Defeat,2019-12-17,36,3,4,7,2.5,284
Eipa,Defeat,2019-12-17,27,4,5,6,2.0,166
Eipa,Defeat,2019-12-17,26,1,4,3,1.0,144
Eipa,Defeat,2019-12-17,31,5,7,3,1.14,213
Eipa,Defeat,2019-12-09,35,13,8,3,2.0,191
Eipa,Defeat,2019-12-09,34,3,7,9,1.71,250
Eipa,Defeat,2019-12-06,37,9,5,1,2.0,271
Eipa,Defeat,2019-12-06,36,12,9,5,1.89,280
Eipa,Victory,2019-12-05,28,3,11,11,1.27,162
Eipa,Victory,2019-12-05,23,4,8,4,1.0,24
Eipa,Defeat,2019-12-05,43,19,8,16,4.38,313
Eipa,Defeat,2019-12-05,31,14,7,4,2.57,190
Eipa,Defeat,2019-11-20,29,6,10,8,1.4,149
Eipa,Victory,2019-11-19,27,5,2,4,4.5,213
Eipa,Victory,2019-11-19,28,9,4,6,3.75,223
Eipa,Victory,2019-11-19,29,6,7,6,1.71,166
Don Miguel,Defeat,2020-09-26,26,3,5,5,1.6,145
Don Miguel,Defeat,2020-09-25,34,8,5,9,3.4,151
Don Miguel,Defeat,2020-09-24,21,2,4,4,1.5,129
Don Miguel,Defeat,2020-09-24,19,3,3,1,1.33,143
Don Miguel,Defeat,2020-09-24,16,7,3,9,5.33,80
Don Miguel,Defeat,2020-09-24,24,3,4,5,2.0,168
Don Miguel,Defeat,2020-09-24,23,14,4,12,6.5,154
Don Miguel,Defeat,2019-10-13,29,9,7,9,2.57,147
Don Miguel,Victory,2019-10-13,23,2,6,7,1.5,113
Don Miguel,Defeat,2019-10-13,29,2,5,8,2.0,156
Don Miguel,Victory,2019-10-13,34,0,4,9,2.25,139
Don Miguel,Defeat,2019-10-13,19,1,5,3,0.8,96
Don Miguel,Victory,2019-10-13,28,1,10,14,1.5,99
Don Miguel,Defeat,2019-10-13,19,3,5,3,1.2,92
Don Miguel,Defeat,2019-10-06,34,9,6,6,2.5,205
Don Miguel,Victory,2019-10-06,32,8,8,10,2.25,157
Don Miguel,Defeat,2019-10-06,17,2,2,2,2.0,93
Don Miguel,Victory,2019-10-06,23,7,3,5,4.0,141
Don Miguel,Victory,2019-10-06,24,2,3,6,2.67,143
Don Miguel,Defeat,2019-09-30,23,5,6,12,2.83,67
Don Miguel,Defeat,2019-09-30,18,2,6,3,0.83,75
Don Miguel,Defeat,2019-09-30,27,3,7,6,1.29,122
Don Miguel,Defeat,2019-09-29,21,3,4,2,1.25,106
Don Miguel,Victory,2019-09-29,17,3,3,0,1.0,87
Don Miguel,Defeat,2019-09-29,26,4,10,3,0.7,105
Don Miguel,Victory,2019-09-29,21,5,5,14,3.8,102
Don Miguel,Defeat,2019-09-29,31,3,10,13,1.6,138
Don Miguel,Defeat,2019-09-23,30,5,6,10,2.5,45
Don Miguel,Victory,2019-09-23,29,2,10,14,1.6,44
Don Miguel,Defeat,2019-09-21,34,16,12,6,1.83,140
Don Miguel,Victory,2019-09-20,30,5,1,12,17.0,173
Don Miguel,Victory,2019-09-20,29,11,4,8,4.75,158
Don Miguel,Victory,2019-09-19,36,8,6,17,4.17,148
Don Miguel,Victory,2019-09-17,19,4,6,3,1.17,110
Don Miguel,Defeat,2019-09-17,20,8,8,1,1.12,62
Don Miguel,Defeat,2019-09-16,30,3,8,13,2.0,39
Don Miguel,Defeat,2019-09-08,15,1,2,2,1.5,28
Don Miguel,Defeat,2019-08-05,27,1,7,5,0.86,129
Don Miguel,Defeat,2019-08-05,34,5,5,12,3.4,180
Don Miguel,Victory,2019-08-05,25,6,3,13,6.33,160
Don Miguel,Defeat,2019-08-05,23,6,9,5,1.22,147
Don Miguel,Defeat,2019-08-05,24,3,5,10,2.6,150
Don Miguel,Victory,2019-08-04,26,8,5,12,4.0,122
Don Miguel,Victory,2019-08-04,20,7,1,6,13.0,116
Don Miguel,Victory,2019-08-04,27,12,4,12,6.0,106
Don Miguel,Victory,2019-08-04,24,7,2,13,10.0,110
Don Miguel,Defeat,2019-08-02,29,8,4,9,4.25,170
Don Miguel,Victory,2019-08-02,30,8,5,7,3.0,195
Don Miguel,Defeat,2019-08-02,24,2,3,2,1.33,165
Don Miguel,Defeat,2019-08-02,26,1,7,10,1.57,177
Don Miguel,Defeat,2019-07-25,25,0,6,4,0.67,53
Don Miguel,Victory,2019-07-24,16,0,3,5,1.67,112
Don Miguel,Victory,2019-07-24,25,10,3,13,7.67,181
Don Miguel,Defeat,2019-07-24,43,9,6,4,2.17,280
Don Miguel,Victory,2019-07-24,39,18,7,8,3.71,252
Don Miguel,Victory,2019-07-19,28,10,8,4,1.75,89
Don Miguel,Defeat,2019-07-19,30,5,8,5,1.25,119
Don Miguel,Victory,2019-07-13,27,17,5,6,4.6,198
Don Miguel,Defeat,2019-07-13,44,13,9,13,2.89,322
Don Miguel,Defeat,2019-07-13,23,8,4,2,2.5,162
Don Miguel,Victory,2019-07-13,29,9,7,14,3.29,201
Don Miguel,Victory,2019-07-11,34,11,1,10,21.0,190
Don Miguel,Victory,2019-07-11,36,2,9,12,1.56,168
Don Miguel,Victory,2019-07-11,25,20,2,6,13.0,133
Don Miguel,Victory,2019-07-11,22,7,3,7,4.67,143
Don Miguel,Victory,2019-07-07,28,14,7,6,2.86,165
Don Miguel,Victory,2019-07-07,26,15,4,7,5.5,215
Don Miguel,Defeat,2019-07-06,27,18,10,4,2.2,163
Don Miguel,Victory,2019-07-06,25,10,8,5,1.88,144
Don Miguel,Defeat,2019-07-06,22,7,9,0,0.78,100
Don Miguel,Defeat,2019-07-06,22,6,6,4,1.67,122
Don Miguel,Victory,2019-07-02,30,8,7,7,2.14,188
Don Miguel,Defeat,2019-06-22,32,18,9,8,2.89,141
Don Miguel,Victory,2019-06-22,28,16,8,11,3.38,168
Don Miguel,Victory,2019-06-21,28,8,5,12,4.0,198
Don Miguel,Victory,2019-06-21,22,7,1,7,14.0,130
Don Miguel,Defeat,2019-06-21,34,9,8,8,2.12,179
Don Miguel,Victory,2019-06-21,37,11,4,10,5.25,270
Don Miguel,Defeat,2019-06-19,31,5,12,5,0.83,130
Don Miguel,Victory,2019-06-19,32,8,5,13,4.2,209
Don Miguel,Defeat,2019-06-17,40,17,9,9,2.89,218
Don Miguel,Defeat,2019-06-16,18,7,4,2,2.25,98
Don Miguel,Victory,2019-06-16,38,12,8,11,2.88,190
Don Miguel,Victory,2019-06-14,26,19,3,6,8.33,196
Don Miguel,Victory,2019-06-11,19,6,1,9,15.0,150
Don Miguel,Victory,2019-06-11,28,9,5,11,4.0,215
Don Miguel,Victory,2019-06-11,16,6,0,3,9.0,95
Don Miguel,Victory,2019-06-10,32,13,6,14,4.5,200
Don Miguel,Victory,2019-05-17,28,8,4,10,4.5,151
Don Miguel,Victory,2019-05-17,32,12,6,11,3.83,217
Don Miguel,Defeat,2019-05-17,24,10,8,1,1.38,129
Don Miguel,Victory,2019-01-29,23,6,5,6,2.4,114
Don Miguel,Defeat,2019-01-29,22,6,8,5,1.38,115
Don Miguel,Victory,2019-01-28,27,4,1,5,9.0,189
Don Miguel,Victory,2019-01-27,17,1,3,10,3.67,25
Don Miguel,Defeat,2019-01-27,38,10,8,3,1.62,269
Don Miguel,Victory,2019-01-27,25,9,6,5,2.33,161
Aggression,Victory,2020-11-20,23,12,4,8,5.0,167
Aggression,Defeat,2020-11-20,16,4,4,0,1.0,123
Aggression,Defeat,2020-11-20,21,4,5,1,1.0,128
Aggression,Victory,2020-11-20,41,5,6,16,3.5,309
Aggression,Defeat,2020-11-19,19,0,2,0,0.0,74
Aggression,Victory,2020-11-19,17,4,0,0,4.0,143
Aggression,Victory,2020-11-18,25,8,1,6,14.0,267
Aggression,Defeat,2020-11-18,17,1,2,0,0.5,135
Aggression,Victory,2020-11-17,25,2,2,5,3.5,244
Aggression,Defeat,2020-11-17,34,1,4,8,2.25,270
Aggression,Victory,2020-11-17,28,8,3,6,4.67,227
Aggression,Defeat,2020-11-17,30,9,8,7,2.0,249
Aggression,Defeat,2020-11-17,15,2,1,1,3.0,111
Aggression,Defeat,2020-11-13,15,0,1,0,0.0,27
Aggression,Defeat,2020-11-12,24,5,9,3,0.89,123
Aggression,Defeat,2020-11-12,22,0,6,1,0.17,151
Aggression,Defeat,2020-11-12,30,0,5,3,0.6,245
Aggression,Victory,2020-11-12,36,9,8,8,2.12,278
Aggression,Victory,2020-11-12,32,4,4,9,3.25,247
Aggression,Defeat,2020-11-12,42,10,11,13,2.09,259
Aggression,Defeat,2020-11-12,42,12,9,15,3.0,279
Aggression,Defeat,2020-11-12,36,5,10,12,1.7,246
Aggression,Defeat,2020-11-11,26,10,6,2,2.0,183
Aggression,Victory,2020-11-11,31,9,4,18,6.75,248
Aggression,Victory,2020-11-11,33,8,4,12,5.0,253
Aggression,Victory,2020-11-11,22,7,1,5,12.0,177
Aggression,Victory,2020-11-11,27,8,3,2,3.33,220
Aggression,Defeat,2020-11-11,20,4,2,0,2.0,144
Aggression,Defeat,2020-11-11,22,0,5,0,0.0,112
Aggression,Victory,2020-11-11,35,10,4,9,4.75,280
Aggression,Defeat,2020-11-11,28,0,13,8,0.62,31
Aggression,Defeat,2020-11-10,22,0,8,2,0.25,4
Aggression,Victory,2020-11-10,24,10,2,2,6.0,186
Aggression,Victory,2020-11-10,19,2,1,3,5.0,132
Aggression,Defeat,2020-11-10,32,2,5,1,0.6,235
Aggression,Victory,2020-11-05,27,6,6,15,3.5,172
Aggression,Defeat,2020-08-21,16,0,5,0,0.0,116
Aggression,Victory,2020-08-21,15,2,0,2,4.0,121
Aggression,Defeat,2020-08-14,21,0,1,0,0.0,100
Aggression,Defeat,2020-08-13,22,0,3,0,0.0,126
Aggression,Victory,2020-08-02,39,17,6,8,4.17,315
Aggression,Defeat,2020-08-01,29,2,11,2,0.36,157
Aggression,Defeat,2020-07-31,23,6,7,4,1.43,135
Aggression,Victory,2020-07-31,31,13,6,12,4.17,235
Aggression,Defeat,2020-07-31,30,1,3,1,0.67,179
Aggression,Defeat,2020-06-26,23,1,7,3,0.57,164
Aggression,Defeat,2020-03-08,27,4,8,2,0.75,190
Aggression,Victory,2020-03-01,32,8,5,18,5.2,159
Aggression,Defeat,2020-02-21,45,10,7,16,3.71,264
Aggression,Victory,2020-02-21,31,4,6,16,3.33,207
Aggression,Defeat,2020-02-20,15,0,2,0,0.0,2
Aggression,Victory,2020-02-19,25,6,0,6,12.0,203
Aggression,Defeat,2020-02-18,22,2,8,1,0.38,131
Aggression,Defeat,2020-02-18,28,1,6,2,0.5,108
Aggression,Defeat,2020-01-23,17,0,10,0,0.0,34
Aggression,Victory,2020-01-14,29,7,2,14,10.5,177
Aggression,Defeat,2020-01-14,28,2,8,5,0.88,172
Aggression,Victory,2019-11-14,38,2,4,8,2.5,246
Aggression,Defeat,2019-11-14,31,2,7,4,0.86,146
Aggression,Defeat,2019-11-14,44,14,7,17,4.43,279
Aggression,Defeat,2019-11-03,30,5,8,13,2.25,188
Aggression,Victory,2019-10-15,21,0,2,3,1.5,174
Aggression,Victory,2019-10-15,28,8,2,8,8.0,212
Aggression,Defeat,2019-09-24,22,3,5,0,0.6,152
Aggression,Victory,2019-09-24,37,10,10,9,1.9,262
Aggression,Victory,2019-09-24,15,3,0,2,5.0,124
Aggression,Victory,2019-09-24,20,4,5,4,1.6,138
Aggression,Victory,2019-09-24,23,8,3,13,7.0,185
Aggression,Victory,2019-06-16,39,8,4,15,5.75,239
Aggression,Defeat,2019-06-16,12,1,1,0,1.0,57
Aggression,Victory,2019-06-16,33,12,7,10,3.14,201
Aggression,Defeat,2019-06-16,28,3,9,4,0.78,172
Aggression,Defeat,2019-05-08,26,1,3,1,0.67,155
DiaCraOne,Victory,2020-11-18,30,4,10,15,1.9,83
DiaCraOne,Defeat,2020-11-16,16,0,0,0,0.0,0
DiaCraOne,Victory,2020-11-10,25,7,1,6,13.0,126
DiaCraOne,Defeat,2020-11-05,22,3,6,4,1.17,39
DiaCraOne,Defeat,2020-10-29,35,1,12,10,0.92,26
DiaCraOne,Victory,2020-10-20,29,2,8,20,2.75,14
DiaCraOne,Victory,2020-10-17,35,2,7,8,1.43,160
DiaCraOne,Defeat,2020-10-17,36,0,5,3,0.6,150
DiaCraOne,Victory,2020-10-12,22,3,4,22,6.25,7
DiaCraOne,Defeat,2020-10-07,40,3,14,7,0.71,109
DiaCraOne,Defeat,2020-10-06,39,5,13,15,1.54,35
DiaCraOne,Victory,2020-10-06,31,3,7,10,1.86,159
DiaCraOne,Defeat,2020-10-06,28,1,8,2,0.38,115
DiaCraOne,Defeat,2020-10-05,28,5,9,7,1.33,97
DiaCraOne,Victory,2020-10-05,22,4,4,14,4.5,105
DiaCraOne,Defeat,2020-10-04,26,0,9,2,0.22,98
DiaCraOne,Victory,2020-10-04,29,0,4,10,2.5,131
DiaCraOne,Victory,2020-10-03,30,4,10,12,1.6,43
DiaCraOne,Victory,2020-10-03,22,1,9,11,1.33,13
DiaCraOne,Victory,2020-09-27,34,2,10,6,0.8,114
DiaCraOne,Victory,2020-09-25,27,2,8,7,1.12,11
DiaCraOne,Defeat,2020-09-25,40,3,12,16,1.58,28
DiaCraOne,Defeat,2020-09-21,33,1,13,14,1.15,55
DiaCraOne,Defeat,2020-08-23,28,0,12,6,0.5,34
DiaCraOne,Defeat,2020-08-23,33,2,12,12,1.17,43
DiaCraOne,Victory,2020-08-19,24,0,7,10,1.43,11
DiaCraOne,Defeat,2020-08-13,39,0,12,6,0.5,31
DiaCraOne,Defeat,2020-08-13,27,0,10,10,1.0,12
DiaCraOne,Defeat,2020-08-13,36,1,15,13,0.93,20
DiaCraOne,Defeat,2020-07-28,38,4,8,7,1.38,84
DiaCraOne,Defeat,2020-07-25,33,6,15,12,1.2,96
DiaCraOne,Victory,2020-07-24,32,3,12,8,0.92,95
DiaCraOne,Defeat,2020-06-22,31,0,13,3,0.23,100
DiaCraOne,Defeat,2020-06-21,30,0,13,12,0.92,27
DiaCraOne,Victory,2020-06-21,26,2,6,11,2.17,110
DiaCraOne,Victory,2020-05-02,47,7,10,16,2.3,151
DiaCraOne,Victory,2020-04-15,29,3,5,14,3.4,115
DiaCraOne,Defeat,2020-04-15,32,9,7,16,3.57,161
DiaCraOne,Defeat,2020-04-04,22,4,9,1,0.56,71
DiaCraOne,Defeat,2020-04-04,23,5,8,0,0.62,129
DiaCraOne,Defeat,2020-04-04,20,4,6,0,0.67,89
DiaCraOne,Defeat,2020-03-28,32,14,10,8,2.2,149
DiaCraOne,Defeat,2019-10-05,31,7,8,9,2.0,131
DiaCraOne,Defeat,2019-09-24,33,9,11,3,1.09,135
DiaCraOne,Defeat,2019-09-21,28,2,11,9,1.0,92
IvanRomeroEnFB,Victory,2020-11-22,24,4,2,15,9.5,100
IvanRomeroEnFB,Victory,2020-11-22,31,16,5,17,6.6,243
IvanRomeroEnFB,Victory,2020-11-20,36,10,5,17,5.4,176
IvanRomeroEnFB,Victory,2020-11-20,24,5,3,11,5.33,123
IvanRomeroEnFB,Defeat,2020-11-20,18,2,3,11,4.33,21
IvanRomeroEnFB,Victory,2020-11-19,32,11,3,29,13.33,160
IvanRomeroEnFB,Defeat,2020-11-19,23,1,8,1,0.25,122
IvanRomeroEnFB,Victory,2020-11-18,26,10,0,11,21.0,122
IvanRomeroEnFB,Defeat,2020-11-18,28,9,6,13,3.67,104
IvanRomeroEnFB,Defeat,2020-11-18,26,5,2,7,6.0,139
IvanRomeroEnFB,Victory,2020-11-17,34,5,5,4,1.8,242
IvanRomeroEnFB,Defeat,2020-11-17,26,5,6,11,2.67,19
IvanRomeroEnFB,Victory,2020-11-17,29,0,6,14,2.33,39
IvanRomeroEnFB,Victory,2020-11-14,39,7,6,15,3.67,175
IvanRomeroEnFB,Defeat,2020-11-14,38,3,8,20,2.88,44
IvanRomeroEnFB,Defeat,2020-11-13,24,8,5,4,2.4,176
IvanRomeroEnFB,Defeat,2020-11-13,25,6,9,5,1.22,95
IvanRomeroEnFB,Defeat,2020-11-13,23,3,6,4,1.17,36
IvanRomeroEnFB,Defeat,2020-11-11,20,1,4,3,1.0,120
IvanRomeroEnFB,Defeat,2020-11-11,20,4,5,2,1.2,109
IvanRomeroEnFB,Victory,2020-11-08,33,0,5,23,4.6,27
IvanRomeroEnFB,Defeat,2020-11-08,32,1,5,8,1.8,39
IvanRomeroEnFB,Victory,2020-11-08,16,4,0,12,16.0,18
IvanRomeroEnFB,Victory,2020-11-08,23,4,3,11,5.0,40
IvanRomeroEnFB,Defeat,2020-11-08,34,7,9,14,2.33,177
IvanRomeroEnFB,Defeat,2020-11-08,45,16,8,14,3.75,230
IvanRomeroEnFB,Defeat,2020-11-08,35,4,11,9,1.18,158
IvanRomeroEnFB,Defeat,2020-10-13,21,3,6,7,1.67,102
IvanRomeroEnFB,Victory,2020-10-13,25,6,1,9,15.0,195
IvanRomeroEnFB,Victory,2020-10-10,21,0,2,7,3.5,29
IvanRomeroEnFB,Victory,2020-10-10,32,4,4,9,3.25,244
IvanRomeroEnFB,Victory,2020-10-03,27,9,5,8,3.4,216
IvanRomeroEnFB,Victory,2020-09-13,31,3,3,16,6.33,176
IvanRomeroEnFB,Defeat,2020-09-13,26,5,4,7,3.0,112
IvanRomeroEnFB,Victory,2020-09-13,20,3,0,6,9.0,102
